,title,yearPhDgraduation,phd_institution,curr_affiliation,curr_position,pub_affiliation,pub_position,name_corrections
109,What Option Prices Tell Us About The Ecb'S Unconventional Monetary Policies,2016.0,university of amsterdam,de nederlandsche bank,financial economist,de nederlandsche bank,financial economist,Annelie Petersen
110,What Option Prices Tell Us About The Ecbs Unconventional Monetary Policies,2016.0,university of amsterdam,de nederlandsche bank,financial economist,de nederlandsche bank,financial economist,Annelie Petersen
111,Gauging The Impact Of Covid-19 On Market-Based Inflation Expectations,2016.0,university of amsterdam,de nederlandsche bank,financial economist,de nederlandsche bank,financial economist,Annelie Petersen
112,The market-implied effects of the Biden stimulus and the Fed’s new policy framework,2016.0,university of amsterdam,de nederlandsche bank,financial economist,de nederlandsche bank,advisor,Annelie Petersen
